197;;;Porto Alegre melhora arrecadação sobre o consumo de água com georreferenciamento;;;Tecnologia deu ao DMAE eficiência na gestão, agilidade para tomada de decisão e permitiu ações de fiscalização com mais assertividade;;;TI_na_Pratica
198;;;Tecpetrol otimiza gestão de informações com soluções SoftExpert;;;Empresa argentina de petróleo e energia centralizou procedimentos e eliminou controles paralelos com o SoftExpert Excellence Suite;;;TI_na_Pratica
199;;;Nanotecnologia leva lições da computação para indústria de óleo&amp;gás;;;Conceito tem um grande potencial de ajudar a aumentar a produção de petróleo em reservatórios específicos;;;TI_na_Pratica
200;;;Banco do Brasil anuncia primeira parceria de Open Banking no país;;;Clientes micro e pequenas empresas do BB podem agora integrar informações bancárias, como saldo de conta corrente e fatura de cartão de crédito, à plataforma da ContaAzul;;;TI_na_Pratica
201;;;5 dicas essenciais para prevenir lavagem de dinheiro na sua empresa ;;;Especialista explica como tirar proveito das novas tecnologias de análise de dados para evitar práticas ilegais com o caixa corporativo;;;TI_na_Pratica
202;;;Receita dos maiores fornecedores de TI tem forte queda em 2016;;;Apple e Samsung mantiveram a posição no ranking do Gartner que aponta os 100 principais fornecedores globais em TI. E o Google ultrapassou a Microsoft e a IBM;;;TI_na_Pratica
203;;;Fintech combina inteligência artificial e OCR na triagem de documentos;;;Mineira Simply, fornecedora de serviços digitais para instituições financeiras quer derrubar processos burocráticos de análise de crédito;;;TI_na_Pratica
204;;;Hackathon Ciab FEBRABAN atrai mais de 400 candidatos para projetos em finanças;;;Foram selecionados 80 participantes que terão pouco mais de 24 horas para aperfeiçoar suas ideias e disputar um dos 4 lugares na feira;;;TI_na_Pratica
205;;;Brasil terá comissão especial para discutir regulamentação do Bitcoin;;;Instalada nesta semana pela Câmara dos Deputados, comissão terá como objetivo discutir ideias sobre as negociações envolvendo moedas virtuais;;;TI_na_Pratica
206;;;Aptidão em analytics está entre atributos valorizados em automação do financeiro;;;Estudo Robert Half com 100 CFOs no Brasil indica as áreas e funções que serão mais impactadas com a automação de tarefas nos departamentos financeiros;;;TI_na_Pratica
207;;;Assespro-SP comunica falecimento de Arildo Constantino;;;Profissional havia sido reeleito como presidente da associação para o biênio 2017/2018 em dezembro de 2016, mas, por motivos de saúde, se afastou das atividades no início deste ano;;;TI_na_Pratica
208;;;Metodologias ágeis otimizam o fluxo de doações de sangue no Brasil;;;Projeto HemoHeroes foi criado por estudantes de TI da PUC-RS na Aceleradora de Métodos Ágeis, que tem parceria com a ThoughtWorks e a Microsoft;;;TI_na_Pratica
209;;;Wolters Kluwer quer reduzir erros de prescrição médica com Medi-Span Clinical;;;Solução lançada no Brasil ajuda a usar o poder do Prontuário Eletrônico do Paciente (PEP) para aumentar a precisão da indicação de remédios;;;TI_na_Pratica
210;;;Hospital 9 de Julho e Microsoft vão desenvolver sistema  hospitalar em parceria;;;O primeiro projeto vai usar sensores inteligentes para evitar quedas de leitos, um problema mundial na área da saúde;;;TI_na_Pratica
211;;;Executivo especializado em soluções para saúde assume diretoria da Microsoft;;;Focado em IA, nuvem e Analytics para a área de saúde, Fábio Scopeta deixa a IBM para atuar com a plataforma Cortana da MS junto a desenvolvedores;;;TI_na_Pratica
212;;;Vertical saúde perde bilhões por causa de ataques digitais;;;A extrema criticidade dos dados de uma pessoa é o que torna as empresas do setor de saúde tão vulneráveis a ataques;;;TI_na_Pratica
213;;;Grupo cibercriminoso brasileiro cria ransomware para atacar hospitais;;;Segundo a Kaspersky, Brasil lidera entre os países com maior número de servidores RDP roubados, à frente de Rússia, EUA e Reino Unido;;;TI_na_Pratica
214;;;Philips colabora com Qualcomm para impulsionar IoT no setor de saúde;;;Ideia é somar conhecimentos para desenvolver tecnologias conectadas para prevenção e gestão de doenças crônicas e cuidados domésticos;;;TI_na_Pratica
215;;;Mobilidade democratiza serviços de telessaúde na América Latina;;;Relatório da 5G Américas destaca que aplicativos móveis e banda larga sem fio podem viabilizar mais serviços médicos na região;;;TI_na_Pratica
216;;;Pfizer seleciona startups de saúde para programa de mentoria no Brasil;;;Três empresas que apresentarem os projetos mais inovadores serão contempladas com programas de mentoria e aceleração;;;TI_na_Pratica
217;;;Grande maioria dos países europeus já dispõe de uma política de open data;;;Relatório da Capgemini Consulting mostra a evolução dos dados abertos nas nações europeias;;;TI_na_Pratica
218;;;Correios anunciam o fim do e-Sedex, modalidade mais barata para sites;;;Em crise, empresa diz que medida tem objetivo de sanear suas contas. Decisão foi bastante criticada pela Associação Brasileira de Franquias Postais;;;TI_na_Pratica
219;;;Unisys lança sistema de apoio a investigações policiais;;;O Unisys Digital Investigador faz parte do portfólio da iniciativa Cidades Seguras, e permite capturar e analisar dados, inclusive de redes sociais;;;TI_na_Pratica
220;;;Acordo entre Waze e Esri permitirá troca de dados sobre condições das vias;;;Prefeituras que adotam a plataforma ArcGis da Esri poderão compartilhar as informações com usuários do aplicativo de rotas;;;TI_na_Pratica
221;;;Governo usará tecnologia Adobe para validação de assinaturas digitais;;;Acordo permite que milhões de usuários criem assinaturas digitais confiáveis sempre que o documento assinado é aberto no Reader ou Acrobat;;;TI_na_Pratica
222;;;Governo federal lança novo Portal do Software Público Brasileiro;;;Site é iniciativa do Ministério do Planejamento, Orçamento e Gestão e oferece acesso a 67 soluções de software de código aberto com ;;;TI_na_Pratica
223;;;O primeiro ciclo virtuoso de produção do software público;;;Embora a sociedade seja beneficiada de maneira geral com a liberação do software, o próprio governo também consegue usufruir do resultado da produção colaborativa;;;TI_na_Pratica
224;;;Pernambuco usa big data para previsão de arrecadação de imposto ;;;Ferramenta entregue pela Neurotech permite à Secretaria da Fazenda estabelecer metas de arrecadação mensal para o ano seguinte;;;TI_na_Pratica
225;;;Sistema eleitoral brasileiro pode abrir brechas para invasões;;;Apesar de ser um plano ambicioso, é possível, sim, ocorrer uma invasão de hackers. Ainda é preciso aprimorar alguns procedimentos e se manter vigilante.;;;TI_na_Pratica
226;;;Avaya apresenta plano de recuperação judicial à Justiça dos EUA;;;Empresa divulgou ao mercado as propostas de recuperação visando obter o consenso dos credores e a confirmação pelo Tribunal de Falências dos EUA;;;TI_na_Pratica
227;;;Após compra de ativos de web do Yahoo, AOL cria Oath, nova empresa de internet;;;Nova companhia deve ser liderada por Tim Armstrong, CEO da AOL. Marissa Mayer deixará cargo de chefe executiva após conclusão da compra pela Verizon;;;Negocios
228;;;Kodak lança plataforma de serviços de fotografia sob demanda para empresas;;;Plataforma KODAKIT estará disponível em 37 países e 92 áreas metropolitanas;;;Negocios
229;;;Visa desenvolve solução B2B de blockchain para pagamentos internacionais;;;B2B Connect foi desenvolvida para dar mais segurança e agilidade a processos de pagamento entre empresas de diferentes países ;;;Negocios
230;;;Depois de vencer Oracle no tribunal, HPE atualizará Itanium;;;Atualização na linha de servidores virá com novos chips Intel "Kittson" no lugar dos atuais 9500 series;;;Negocios
231;;;Dell reforça portfólio de supercomputadores;;;De acordo com a fabricante, os novos sistemas de HPC pré-configurados são completos, flexíveis e permitem rápida implementação;;;Negocios
232;;;Nokia lança plataforma para serviços de Internet das Coisas;;;Fabricante afirma que Impact oferece a operadoras e empresas uma ferramenta para escalonamento de serviços de IoT;;;Negocios
233;;;Intel lança processador de 24 núcleos para computadores de alto desempenho;;;Uma das principais aplicações para o Xeon E7-8890 v4 é análise de dados. Seu poder de processamento pode ajudar a combater fraudes;;;Negocios
234;;;Microsoft disponibiliza SQL Server 2016 para o mercado brasileiro;;;Segundo a fabricante, nova versão do banco de dados oferece melhor relação custo-desempenho para processamento analítico;;;Negocios
235;;;Intel apresenta linha de processadores com até 10 núcleos;;;Chip deve ter papel fundamental na criação de conteúdo para realidade virtual. Versão mais rápida da Extreme Edition custará US$ 1.723;;;Negocios
236;;;Nutanix apresenta sistema hiperconvergente para o mercado de PMEs;;;“A novidade é tão simples que um único profissional pode instalar e gerenciar toda infraestrutura de TI da empresa”, garante a fornecedora;;;Negocios
237;;;Oi lança hub de empreendedorismo e inovação no Rio e abre edital para startups;;;Programa de Incubação de Startups prevê aporte de até R$ 150 mil para cada projeto selecionado. Inscrições abrem nesta quinta-feira, 24, e vão até 15 de outubro;;;Negocios
238;;;Cubo coworking Itaú terá nova sede em São Paulo, com espaço quatro vezes maior;;;Com mudança, Cubo espera se tornar maior centro de empreendedorismo da América Latina. Novo espaço na Vila Olímpia conseguirá abrigar 210 startups;;;Negocios
239;;;Gupy recebe aporte de R$ 1,5 milhão de fundos liderados por fundadores do Peixe Urbano e iFood;;;Plataforma usa inteligência artificial e people analytics para ajudar empresas no processo de recrutamento e seleção de profissionais;;;Negocios
240;;;Wayra cria canal de oferta de empregos para apoiar startups com contratações;;;Página de vagas do programa de empreendedorismo e inovação aberta Telefônica Open Future já conta com 17 oportunidades de emprego;;;Negocios
241;;;BMG UpTech lança programa de aceleração de startups;;;Empresa oferece aporte de até R$ 150 mil para cada startup selecionada nas áreas de agricultura, logística, energia e fintechs. Inscrições vão até 18 deste mês;;;Negocios
242;;;Banco Inter lança conta corrente digital gratuita para empresas;;;A Conta Digital Pro, voltada a micro, pequenas e médias empresas brasileiras (PMEs), terá plataforma digital de serviços bancários e produtos financeiros;;;Negocios
243;;;Google cria programa para startups de inteligência artificial;;;Chamada de Google Developers Launchpad Studio, a iniciativa oferecerá mentoria para empresas que trabalhem com IA e machine learning;;;Negocios
244;;;Brasil possui mais de 400 startups especializadas em SaaS, aponta estudo;;;Pesquisa revela que quase 50% das startups SaaS estão sediadas em São Paulo, sendo que 41% delas ultrapassaram R$ 1 milhão em taxa de retorno;;;Negocios
245;;;Prefeitura de SP abre inscrições para programa de mentoria de startups;;;Inscrições vão até o dia 13 de agosto. Programa SP Stars oferece apoio por meio de conexões com uma rede de mais de 300 mentores;;;Negocios
246;;;Lucro da Algar Telecom cresce 58% e atinge R$ 65,2 milhões no segundo trimestre;;;Destaque no período foi o crescimento de clientes de planos de ultra banda larga — velocidade acima de 10Mbps —, que já representam 44,2% da base total de banda larga fixa da operadora;;;Negocios
247;;;Mesmo com economia fraca, Linx aumenta receita, Ebitda e lucro no segundo trimestre ;;;Lucro da fabricante de software foi de R$ 27,6 milhões, um aumento de 57,8% em relação a igual período de 2016. Na mesma base de comparação, a receita cresceu 10,7%, para R$ 135,4 milhões;;;Negocios
248;;;Totvs fecha segundo trimestre com queda no lucro e ligeiro crescimento da receita;;;Lucro da empresa totalizou R$ 32,1 milhões, cifra cerca de 15% menor na comparação com igual período de 2016. Já receita líquida aumentou 1%, para R$ 551 milhões;;;Negocios
249;;;iPad em alta impulsiona lucro e receita da Apple no terceiro trimestre;;;Entre abril e junho, a companhia registrou receita total de US$ 45,4 bilhões e lucro de US$ 8,7 bilhões, cifras respectivamente 6% e 12% maiores na comparação com o mesmo período do ano passado;;;Negocios
250;;;Negócio de nuvem impulsiona lucro e receita da Microsoft no ano fiscal 2017;;;Resultados da gigante do software no quarto trimestre e no ano fiscal de 2017, encerrados em 30 de junho, superaram as expectativas, com fortes ganhos na venda de serviços baseados na web para clientes corporativos;;;Negocios
251;;;Lucro e receita da Software AG crescem no 1º semestre puxados por portfólio digital;;;A receita com licenças da Plataforma de Negócios Digital (DBP) aumentou 5%, registrando 74,1 milhões de euros no período;;;Negocios
252;;;Receita da indiana TCS cresce, mas lucro tem queda no primeiro trimestre fiscal;;;O lucro líquido da empresa no período do ano fiscal 2018 foi de US$ 923 milhões, uma queda de 1,8%, enquanto a receita teve alta de 5,2%, para US$ 4,6 bilhões;;;Negocios
253;;;Gastos com TI no Brasil somam US$ 38 bilhões em 2016;;;Cifra representa, no entanto, uma queda de 3,6% na comparação com 2015. Estudo da Abes/IDC atribui a desaceleração à crise econômica e à valorização do dólar no período;;;Negocios
254;;;VMware registra crescimento no lucro e receita no primeiro trimestre fiscal;;;Fabricante de software de virtualização e computação em nuvem encerrou o período do ano fiscal de 2018 com lucro líquido de US$ 232 milhões e receita de US$ 1,74 bilhão;;;Negocios
255;;;Arcserve reforça presença na América Latina com duas aquisições;;;A primeira aquisição foi da startup norte-americana FastArchiver, e a outra foi a Zetta, especializada em proteção e recuperação de dados;;;Negocios
256;;;Concentrix expande serviços digitais com aquisição da Tigerspike;;;Transação visa aprimorar as competências digitais da Concentrix e impulsionar o crescimento da companhia no mercado de mobilidade empresarial;;;Negocios
257;;;LogMeIn adquire startup israelense de IA Nanorep por cerca de US$ 45 milhões;;;Empresa pretende incrementar à recém-lançada plataforma Bold360 com a tecnologia de autoatendimento digital da fornecedora de soluções de autoatendimento digital, chatbot e assistente virtual;;;Negocios
258;;;Francesa Keyrus adquire brasileira QConsulting com foco no mercado de smart BI;;;Dentro da sua estratégia de expansão, grupo francês aposta na crescente demanda no Brasil e América Latina de soluções e serviços de business intelligence;;;Negocios
259;;;HID Global adquire Arjo Systems para expandir negócios de eID;;;Objetivo da empresa é expandir a oferta de soluções de identificação eletrônica e e-Passport junto ao segmento de governo;;;Negocios
260;;;WiseTech Global adquire brasileira Bysoft por R$ 30 milhões;;;Empresa fornece soluções e software para desembaraço aduaneiro automatizado e agenciamento de carga para aproximadamente 750 clientes;;;Negocios
261;;;Telefônica Brasil assume controle do Terra por R$ 250 milhões;;;Em fato relevante divulgado ao mercado, operadora confirmou que adquiriu as ações do portal. Na semana passada, o Terra havia anunciado o encerramento de suas atividades em sete países;;;Negocios
262;;;Senior adquire Gôndola Sistemas, empresa de soluções para supermercados;;;Esta é a nona aquisição feita pela desenvolvedora de software de gestão empresarial nos últimos sete anos e reforça a estratégia de ampliar seu portfólio em segmentos mais rentáveis;;;Negocios
263;;;BMC Software estaria em negociações para adquirir a rival CA;;;Segundo agências de notícias internacionais, as negociações, no entanto, estão em estágio inicial. Nenhuma das empresas confirmou a informação até o momento;;;Negocios
264;;;Amazon.com paga US$ 13,7 bi pela rede de mercados Whole Foods Market;;;Compra da rede de produtos naturais e orgânicos será toda em dinheiro. Amazon vai pagar US$ 42 por ação;;;Negocios
265;;;SAP firma parceria com startup focada em contratar mulheres;;;Plataforma SheWorks! usa IA para combinar talentos e clientes, além de fornecer ferramentas para monitoramento e gestão de equipes remotas;;;Negocios
266;;;Stefanini muda sede e inaugura seu primeiro centro de inovação nos EUA;;;Os centros de inovação fazem parte da estratégia global da companhia para o desenvolvimento e demonstração de novas tecnologias, a partir do conceito de design thinking;;;Negocios
267;;;Após aquisição da Pelissari, Cast se prepara para dobrar de tamanho até 2021;;;Meta da empresa é atingir faturamento de R$ 1 bilhão até 2021, com vistas à abertura de capital e à internacionalização das operações;;;Negocios
268;;;B2B deve movimentar R$ 1,81 tri em transações online este ano no Brasil;;;Levantamento da E-Consulting prevê crescimento de 4,68% neste ano em relação ao volume de transações digitais entre empresas registrado em 2016;;;Negocios
269;;;Symantec negocia venda divisão de certificados digitais por US$ 1 bilhão;;;Compradora seria o fundo de private equity Thoma Bravo, que já possui uma plataforma de certificados digitais, a DigiCert, segundo a agência de notícias Reuters;;;Negocios
270;;;ABDI divulga lista das selecionadas para a segunda fase do Conexão Startup Indústria;;;Programa investirá mais de R$ 50 milhões, nos próximos três anos, tendo como foco a integração digital da cadeia de valor de industriais por meio das startups;;;Negocios
271;;;Startup israelense mira no Brasil para conquistar agronegócio na AL;;;Taranis oferece plataforma de gestão que combina big data e machine learning; empresa recebeu investimento recente de U$ 7,5 milhões;;;Negocios
272;;;Bayer e Câmara Brasil-Alemanha recrutam startups de agricultura digital;;;Podem participar startups estabelecidas no Brasil ou na Alemanha que apresentem ideias inovadoras, incluindo plataformas com uma interface simples e acessível via mobile;;;Negocios
273;;;Accenture adquire empresa brasileira especializada em Agile e DevOps;;;Em comunicado, a consultoria de gestão, serviços de tecnologia e outsourcing diz que a aquisição vai expandir suas capacidades em tecnologias de ponta e abordagens de desenvolvimento rápido;;;Negocios
274;;;Neoway recebe nova rodada de investimentos, de US$ 45 milhões;;;Empresa catarinense vai utilizar os recursos para a expansão internacional, desenvolvimento de dados e expansão de P&amp;D em IA, big data e análises preditivas;;;Negocios
275;;;App de transporte 99 recebe aporte de US$100 milhões do Softbank;;;Startup com sede em São Paulo pretende usar o investimento para expandir o seu serviço com carros particulares 99 Pop, que concorre diretamente com o Uber;;;Negocios
276;;;Mais um ano ruim para o mercado de TI;;;A reoneração da folha de pagamento, aumento de ISS, lei de terceirização e os discursos do Meirelles sobre aumento de impostos em geral estão tirando o sono de todo o mercado de TI;;;Negocios
277;;;Investimentos em TI dos bancos brasileiros se aproximam dos da vertical governo;;;E o mobile banking supera pela primeira vez o internet banking, respondendo por 34% do total das transações, segundo estudo da Febraban;;;Negocios
278;;;Sem grana para prototipar uma grande ideia? Confira o Sibratecshop ;;;Inatel oferece recursos financeiros para micro e pequenas empresas, empreendedores individuais e startups através do programa;;;Negocios
279;;;Líderes de TI brasileiros esperam queda média de 1% nos orçamentos neste ano;;;Orçamento curto de TI será o principal desafio para os CIOs da América Latina neste ano, o que levará a maioria deles a direcionar a TI para encontrar novas formas de otimizar custos, avalia Gartner;;;Negocios
280;;;Gastos e investimentos em TI se mantêm apesar da crise, aponta estudo da FGV;;;Mesmo diante do cenário econômico adverso, as empresas que atuam no Brasil mantiveram os gastos e investimentos em TI em 2016/2017, ainda que em um nível bem inferior ao dos três últimos anos;;;Negocios
281;;;Tokio Marine investe em diretoria de operações e tecnologia;;;Companhia aplica anualmente cerca de R$ 100 milhões em melhorias, como o serviço de apólice digital, para facilitar o dia a dia de corretores e clientes;;;Negocios
282;;;Brasileira CI&amp;T adquire agência americana do Vale do Silício Comrade;;;A compra, segundo a empresa brasileira, vai ampliar sua capacidade de entrega rápida de soluções e estratégias digitais;;;Negocios
283;;;Cade recomenda que de fusão entre AT&amp;T e Time Warner seja impugnada;;;Órgão antitruste afirma que "a operação não pode ser aprovada da forma como foi apresentada", uma vez que "a nova empresa teria capacidade e incentivos de adotar diversas formas de discriminação contra concorrentes";;;Negocios
284;;;Siemens PLM investe US$ 6 bilhões na área de simulação e testes em quatro anos;;;Cifra foi aplicada em fusões e aquisições como parte de seu plano de médio prazo da empresa para se tornar a maior fornecedora de soluções para simulação e testes na América Latina;;;Negocios
285;;;Samsung lidera mercado de impressão a laser no Brasil;;;Marca coreana liderou o segmento no país com 41,2% de participação de mercado no primeiro trimestre deste ano;;;Negocios
286;;;Receita da indústria de chip cresce 2,6% e atinge US$ 343,5 bi em 2016;;;Desempenho foi impulsionado pelo aumento da demanda e pela melhora no ambiente de preços a partir do segundo semestre, de acordo com estudo do Gartner;;;Negocios
287;;;Gartner revê para baixo projeção de crescimento dos gastos mundiais com TI neste ano;;;Novo relatório divulgado pela consultoria prevê um aumento de 1,4% nos investimentos em TI, para US$ 3,5 trilhões, ante projeção anterior de crescimento de 2,7%;;;Negocios
288;;;Mobile banking se torna canal preferido dos brasileiros, indica pesquisa;;;De acordo com estudo Deloitte/Febraban, o canal superou pela primeira vez o internet banking e já responde por 34% do total das transações; operações com movimentação financeira aumentam 140%;;;Negocios
289;;;Nenhuma grande empresa no Brasil está preparada para transformação digital, diz estudo;;;Pesquisa da ESG/Dell EMC revela que só 5% das organizações no mundo — nenhuma das 100 companhias consultadas no Brasil — têm ambientes de TI preparados para a transformação digital dos negócios;;;Negocios
290;;;Quase metade dos brasileiros diz que trabalhar de casa aumenta a produtividade;;;Estudo da Citrix revela que o salário deixou de ser o ponto de maior relevância e deu lugar para aspectos que facilitam o equilíbrio entre vida pessoal e profissional;;;Negocios
291;;;Teles e operadoras de TV a cabo correm risco de perder clientes para gigantes digitais;;;Casas conectadas e vídeo digital oferecem oportunidades significativas para reverter esse cenário, aponta estudo da Accenture;;;Negocios
292;;;Bancos devem investir US$ 1 milhão em blockchain neste ano;;;Metade dos bancos também está trabalhando com startups ou fintechs para ampliar o domínio e uso da tecnologia, afirma pesquisa da Infosys Finacle;;;Negocios
293;;;Mercado de drones deve crescer 39% neste ano e movimentar mais de US$ 6 bilhões;;;Aproximadamente 3 milhões de drones para uso pessoal e comercial serão vendidos em 2017, segundo o Gartner;;;Negocios
294;;;IoT ganha impulso e deve movimentar US$ 13 bilhões até o fim da década no Brasil;;;Com a definição de uma política pública de incentivos pelo BNDES, a previsão da IDC Brasil é que o mercado de Internet das Coisas dobre de tamanho até o final da década;;;Negocios
295;;;Plataforma para gestão de ativos acelera inventários com uso de RFID;;;Lançamento da NEXXTO, o software corporativo ATIVIS pode reduzir em até 99% o tempo gasto por áreas de contabilidade e controladoria;;;Mobilidade
296;;;KidZania adota infraestrutura da Allied Telesis para suportar operações;;;Fabricante forneceu cerca de 20 equipamentos que suportam intenso tráfego de dados gerado na unidade brasileira do parque temático;;;Mobilidade
297;;;Intel quer usar RFID para melhorar a gestão de ativos nos data centers;;;Etiquetas de radiofrequência já são usadas por alguns fornecedores. Embarcar a tecnologia em chipsets da fabricante daria escala à solução;;;Mobilidade
298;;;Microsoft encerra suporte para Windows Phone 8.1;;;Lançado há cerca de três anos, update trazia grandes novidades na época, como Cortana e nova Central de Notificações. Empresa só conta agora com Windows 10 Mobile;;;Mobilidade
299;;;Microsoft não precisa mais do Windows. Saiba por quê;;;Sistema operacional responde por apenas 10% do lucro da companhia, o que faz os executivos da empresa reverem suas projeções de futuro;;;Mobilidade
300;;;Microsoft mata ferramenta que facilita migração de Android para Windows 10;;;Projeto Astoria foi criado para facilitar a portabilidade de aplicativos desenvolvidos originalmente para a plataforma Google ;;;Mobilidade
301;;;Microsoft lança smartphone básico com Windows 10 para mercado corporativo;;;Com configurações básicas, aparelho pode ser o último lançamento sob a marca Lumia pela fabricante de Redmond;;;Mobilidade
302;;;Steve Ballmer acredita que o futuro do Windows Phone está no Android;;;Ex-CEO da Microsoft criticou seu sucessor, Satya Nadella, e indicou que ignorar aplicativos Android é um dos erros da companhia;;;Mobilidade
303;;;Microsoft faz baixa contábil de US$ 7,6 bi referentes à Nokia e demite 7,8 mil;;;Satya Nadella, CEO da fabricante, anunciou que a companhia não tentará mais manter uma divisão de negócios de telefonia móvel de maneira autônoma;;;Mobilidade
304;;;&quot;Android deixa usuários sem atualizações e expostos&quot;, dispara Microsoft;;;Para diretor da divisão Windows, plataforma do Google não assume nenhuma responsabilidade para atualizar aparelhos;;;Mobilidade
305;;;Citrix reforça segurança para habilitar um trabalho cada vez mais móvel;;;Para Luis Banhara, country manager para o Brasil, há uma quebra de paradigma onde empresas devem trabalhar a segurança de seus dados ao focar no usuário e não no dispositivo;;;Mobilidade
306;;;Vendas de celulares voltam a crescer, após cinco trimestres em baixa;;;Entre julho e setembro, foram vendidos 11.136 milhões de smartphones e 1.419 feature phones, totalizando R$ 10,7 bilhões e R$ 179,8 milhões, respectivamente;;;Mobilidade
307;;;Nova linha da Dell integra a gestão de soluções para segurança de dados;;;O objetivo é atender à demanda resultante da mobilidade crescente da força de trabalho, protegendo celulares, notebooks e outros dispositivos;;;Mobilidade
308;;;Ambientes de trabalho móveis correm mais risco de ciberataques;;;Até 2020, 1,5 bilhão de pessoas trabalharão fora dos escritórios, diz a Frost &amp; Sullivan, que aponta despreparo na segurança de dados;;;Mobilidade
309;;;Forças da tecnologia de consumo que revolucionam o ambiente de trabalho;;;Avanade listou conceitos do cotidiano que exercem força sobre os ambientes corporativos e desafiam gestores de TI;;;Mobilidade
310;;;Por que você deve observar de perto os avanços da mobilidade corporativa;;;Acessar e processar informações de forma remota vem se tornando uma constante na vida de cada um de nós;;;Mobilidade
311;;;Mobilidade dita cinco novas regras aos negócios;;;Colaboradores querem acessar dados a qualquer momento enquanto CIOs precisam proteger as informações. Como alinhar as necessidades?;;;Mobilidade
312;;;Cinco elementos que mudarão para sempre o mundo do software;;;Interfaces mais simples, funcionalidades sociais mais presentes e navegação mais amigável. Veja o que puxa o avanço das aplicações;;;Mobilidade
313;;;Tablets ganham espaço nas empresas e veem futuro promissor;;;Lançamentos recentes da Apple e da Microsoft mostram que o mercado corporativo está abrindo os braços para o gadget;;;Mobilidade
314;;;Empresas estão abandonando o BYOD por “segurança”, constata pesquisa;;;Estudo da CompTIA mostra que 53% das companhias norte-americanas proíbem que funcionários tragam dispositivos pessoais para a empresa;;;Mobilidade
315;;;Wearables: Uma moda que não pegou?;;;Pode ser um erro atrelar o destino dos wearables corporativos ao que estamos vendo no mercado consumidor;;;Mobilidade
316;;;Badalados como gadgets esportivos, smartwatches começam a ganhar espaço nas empresas;;;As vendas de smartwatches para o mercado corporativo totalizaram 2,6 milhões de dispositivos em 2016, número que deve chegar a 3,6 milhões neste ano, segundo a IDC;;;Mobilidade
317;;;Safilo firma acordo com Interaxon e entra no mercado de wearables;;;Fabricante italiana de óculos de luxo e a canadense especializada em tecnologia de detecção de ondas cerebrais fecharam parceria para P&amp;D e licenciamento de tecnologia;;;Mobilidade
318;;;Ataques de DDoS ameaçam dispositivos de Internet das Coisas;;;Câmeras, impressoras, geladeiras e relógios que contam com um número IP, software embarcado e conexão com a internet são extremamente suscetíveis aos DDoS ;;;Mobilidade
319;;;Erros e acertos para avançar em iniciativas de realidade virtual;;;Segundo pesquisador da Universidade de Stanford, VR deve ser usada para coisas “impossíveis, perigosas, caras ou contraprodutivas”;;;Mobilidade
320;;;O avanço dos wearables como meio de pagamento;;;É preciso analisar também uma série de questões, entre elas a segurança de dados dos usuários e das transações;;;Mobilidade
321;;;Bradesco e Visa lançam wearable que funciona como meio de pagamento;;;Pulseira usa tecnologia NFC e será usado por 3 mil pessoas durante os Jogos Olímpicos do Rio, incluindo 400 atletas brasileiros;;;Mobilidade
322;;;Lentes de contato inteligentes serão o wearable definitivo;;;Companhias entram em uma corrida tecnológica para criar as lentes do futuro, que  nos darão uma visão de super-humano;;;Mobilidade
323;;;Intel conecta Edison ao IBM Bluemix para alavancar projetos de IoT;;;Solução também ganhou capacidades de programação e integração com sistemas operacionais para Brillo e Android do Google;;;Mobilidade
324;;;Empresas de manufatura devem priorizar serviços de campo, afirma Salesforce;;;Pesquisa identificou que as organizações enfrentam pressão de fornecedores e clientes para adaptarem seus modelos de atendimento;;;Mobilidade
325;;;Justiça determina que Apple retire oferta enganosa sobre memória de produtos;;;Em caso de descumprimento da determinação, empresa terá que pagar multa diária de R$ 100 mil;;;Mobilidade
326;;;Brasil perde 15 milhões de linhas de celulares nos últimos 12 meses;;;Queda é atribuída à redução da tarifa de interconexão e do valor de remuneração de uso de rede, praticado entre as operadoras de celulares;;;Mobilidade
327;;;Preço do novo iPhone SE não faz dele uma ameaça ao mercado Android;;;As vendas de aparelhos Android estão crescendo nos mercados emergentes, e isso pode ser atribuído a duas coisas: eles são baratos e são enormes.;;;Mobilidade
328;;;FBI diz que não precisa mais da Apple para destravar iPhone suspeito;;;Governo cancelou a audiência judicial que aconteceria nesta terça-feira para ouvir a Apple no caso do iPhone 5C de Syed Rizwan Farook;;;Mobilidade
329;;;Pesquisa sugere que aplicativos iOS são mais vulneráveis do que Android;;;Relatórios da Checkmarx e da AppSec Labs revelam ainda que os apps móveis costumam ter, em média, nove vulnerabilidades;;;Mobilidade
330;;;IBM investe em caminhão para fomentar desenvolvimento de apps no Brasil;;;HackaTruck é um laboratório itinerante que nasce de uma parceria com Flextronics e Instituto Eldorado para capacitar universitários em Swift;;;Mobilidade
331;;;Empresa pagará US$ 1 milhão a quem criar jailbreak do iOS 9;;;Startup pagará quantia para quem conseguir criar jailbreak exclusivo. Interessados têm até o dia 31 de outubro para descobrirem vulnerabilidade;;;Mobilidade
332;;;Apple anuncia iPad Pro com teclado físico, tela de 12,9&quot; e caneta Stylus;;;Voltado para produtividade, novo tablet da empresa possui o chip A9X, de 64-bit. Aparelho pesa 712gramas e tem apenas 6,9mm;;;Mobilidade
333;;;Plataforma de pagamentos Android Pay chega ao Brasil ainda neste ano;;;Inicialmente, a plataforma do Google terá um total de oito parceiros: Banco do Brasil, Bradesco, Itaú e Caixa, Mastercard, Visa, Elo e Porto Seguro;;;Mobilidade
